"";"id";"team_h";"team_a";"result";"match_day";"scored_goals_team_h";"conceded_goals_team_h";"win_team_h";"draw_team_h";"loss_team_h";"win_rate_team_h";"win_rate_last_5_team_h";"win_rate_h_team_h";"win_rate_h_last_5_team_h";"draw_rate_team_h";"draw_rate_last_5_team_h";"draw_rate_h_team_h";"draw_rate_h_last_5_team_h";"loss_rate_team_h";"loss_rate_last_5_team_h";"loss_rate_h_team_h";"loss_rate_h_last_5_team_h";"avg_scored_goals_team_h";"avg_scored_goals_last_5_team_h";"avg_scored_goals_h_team_h";"avg_scored_goals_h_last_5_team_h";"avg_conceded_goals_team_h";"avg_conceded_goals_last_5_team_h";"avg_conceded_goals_h_team_h";"avg_conceded_goals_h_last_5_team_h";"scored_goals_team_a";"conceded_goals_team_a";"win_team_a";"draw_team_a";"loss_team_a";"win_rate_team_a";"win_rate_last_5_team_a";"win_rate_a_team_a";"win_rate_a_last_5_team_a";"draw_rate_team_a";"draw_rate_last_5_team_a";"draw_rate_a_team_a";"draw_rate_a_last_5_team_a";"loss_rate_team_a";"loss_rate_last_5_team_a";"loss_rate_a_team_a";"loss_rate_a_last_5_team_a";"avg_scored_goals_team_a";"avg_scored_goals_last_5_team_a";"avg_scored_goals_a_team_a";"avg_scored_goals_a_last_5_team_a";"avg_conceded_goals_team_a";"avg_conceded_goals_last_5_team_a";"avg_conceded_goals_a_team_a";"avg_conceded_goals_a_last_5_team_a";"max_value_player_h";"max_value_position_g_player_h";"max_value_position_d_player_h";"max_value_position_m_player_h";"max_value_position_f_player_h";"avg_goals_per_hour_5_player_h";"avg_goals_per_hour_10_player_h";"avg_assists_per_hour_5_player_h";"avg_assists_per_hour_10_player_h";"avg_goals_conceded_per_hour_5_player_h";"avg_goals_conceded_per_hour_10_player_h";"most_valuable_player_playing_player_h";"most_valuable_g_player_playing_player_h";"most_valuable_f_player_playing_player_h";"most_valuable_m_player_playing_player_h";"best_goal_scorer_playing_player_h";"best_m_goal_scorer_playing_player_h";"best_f_goal_scorer_playing_player_h";"best_assists_player_playing_player_h";"best_assists_d_player_playing_player_h";"best_assists_m_player_playing_player_h";"best_assists_f_player_playing_player_h";"max_value_player_a";"max_value_position_g_player_a";"max_value_position_d_player_a";"max_value_position_m_player_a";"max_value_position_f_player_a";"avg_goals_per_hour_5_player_a";"avg_goals_per_hour_10_player_a";"avg_assists_per_hour_5_player_a";"avg_assists_per_hour_10_player_a";"avg_goals_conceded_per_hour_5_player_a";"avg_goals_conceded_per_hour_10_player_a";"most_valuable_player_playing_player_a";"most_valuable_g_player_playing_player_a";"most_valuable_f_player_playing_player_a";"most_valuable_m_player_playing_player_a";"best_goal_scorer_playing_player_a";"best_m_goal_scorer_playing_player_a";"best_f_goal_scorer_playing_player_a";"best_assists_player_playing_player_a";"best_assists_d_player_playing_player_a";"best_assists_m_player_playing_player_a";"best_assists_f_player_playing_player_a";"season"
"422";70;20;14;"1";2021-10-02;1;0;1;0;0;0,333333333333333;0,4;0;0;0;0;0;0;0,666666666666667;0,6;1;1;0,5;0,6;0;0;0,833333333333333;0,8;1,33333333333333;1,33333333333333;1;1;0;1;0;0;0;0;0;0,5;0,6;0,333333333333333;0,333333333333333;0,5;0,4;0,666666666666667;0,666666666666667;1,16666666666667;1;0,666666666666667;0,666666666666667;2,33333333333333;2;2,33333333333333;2,33333333333333;75;50;50;60;75;0,0624338624338624;0,0608465608465609;0,0285714285714286;0,0238095238095238;0,465022854560402;0,501440155221445;1;1;1;0;1;0;1;1;1;0;0;67;45;50;59;67;0,0510121457489879;0,0544309491677913;0,041025641025641;0,0512820512820513;1,2468496235384;1,33655300068005;0;1;0;1;1;1;1;1;1;1;1;"2021/2022"
"423";61;4;1;"X";2021-10-02;1;1;0;1;0;0,666666666666667;0,6;0,666666666666667;0,666666666666667;0,166666666666667;0,2;0;0;0,166666666666667;0,2;0,333333333333333;0,333333333333333;1,33333333333333;1,2;1,33333333333333;1,33333333333333;0,833333333333333;0,8;1;1;3;1;1;0;0;0,5;0,6;0,333333333333333;0,5;0;0;0;0;0,5;0,4;0,666666666666667;0,5;0,833333333333333;1;0,333333333333333;0,5;1,66666666666667;1,6;2,33333333333333;2,5;65;46;50;64;65;0,0726708074534162;0,0710835058661146;0,0468253968253968;0,0912698412698413;0,467306822779087;0,49494275330477;1;1;1;1;1;1;1;1;1;1;0;99;45;50;62;99;0,0507713751097873;0,0474682094168862;0,0293428036812159;0,0244523364010132;0,816515122052983;0,821753043965053;1;0;1;0;1;1;1;1;0;1;0;"2021/2022"
"424";64;7;9;"X";2021-10-03;1;1;0;1;0;0,166666666666667;0,2;0,333333333333333;0,333333333333333;0,5;0,6;0,666666666666667;0,666666666666667;0,333333333333333;0,2;0;0;1;1,2;1,33333333333333;1,33333333333333;1,5;1,2;0,333333333333333;0,333333333333333;2;2;0;1;0;0,333333333333333;0,2;0,333333333333333;0,333333333333333;0,166666666666667;0,2;0;0;0,5;0,6;0,666666666666667;0,666666666666667;1,16666666666667;1,2;1,33333333333333;1,33333333333333;1,66666666666667;2;2,33333333333333;2,33333333333333;69;45;45;69;65;0,514285714285714;0,511111111111111;0,0574712643678161;0,0526546250684182;1,12955893085203;1,21214017274157;1;1;1;1;1;1;1;1;0;1;1;104;51;55;68;104;0,0476190476190476;0,0476190476190476;0,166326530612245;0,144557823129252;1,3399904708518;1,11781489986144;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"425";68;17;2;"1";2021-10-03;1;3;0;0;1;0,5;0,4;0,666666666666667;0,5;0;0;0;0;0,5;0,6;0,333333333333333;0,5;0,666666666666667;0,6;0,666666666666667;0,5;1,5;1,8;1;1,5;1;0;1;0;0;0,5;0,6;0,333333333333333;0,5;0,166666666666667;0,2;0;0;0,333333333333333;0,2;0,666666666666667;0,5;1,5;1,4;1;0,5;1,16666666666667;0,8;2;1,5;121;56;52;100;121;0,033743842364532;0,0368363437328955;0,00952380952380953;0,00793650793650794;1,34260540619444;1,16942244880096;1;1;1;1;1;1;0;1;1;0;0;79;55;50;64;79;0,0638511814982403;0,0748617395676219;0,0666666666666667;0,0581196581196581;0,391854798630674;0,61055949906694;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"426";69;19;3;"2";2021-10-03;2;1;1;0;0;0,5;0,4;0,333333333333333;0,333333333333333;0,333333333333333;0,4;0,333333333333333;0,333333333333333;0,166666666666667;0,2;0,333333333333333;0,333333333333333;2,16666666666667;1,8;2,33333333333333;2,33333333333333;1,33333333333333;1,2;1,66666666666667;1,66666666666667;3;3;0;1;0;0,333333333333333;0,2;0,333333333333333;0,333333333333333;0,5;0,6;0,666666666666667;0,666666666666667;0,166666666666667;0,2;0;0;1,33333333333333;1,2;1;1;0,833333333333333;1;0,333333333333333;0,333333333333333;79;50;55;65;79;0,0873551935901575;0,104797661573925;0,0910751604717122;0,110287605115191;0,726158441919488;0,799481735391218;1;1;1;1;1;1;1;1;1;1;1;63;46;46;59;63;0,177551020408163;0,183673469387755;0,0380952380952381;0,0396825396825397;0,665934285203326;0,566162706556009;1;1;1;1;1;1;1;1;1;0;1;"2021/2022"
"427";66;11;12;"X";2021-10-03;3;3;0;1;0;0,666666666666667;0,6;0,666666666666667;0,666666666666667;0,333333333333333;0,4;0,333333333333333;0,333333333333333;0;0;0;0;2,5;2,4;2;2;0,666666666666667;0,8;0,333333333333333;0,333333333333333;1;0;1;0;0;0,666666666666667;0,8;0,666666666666667;1;0,166666666666667;0,2;0;0;0,166666666666667;0;0,333333333333333;0;2;2,4;0,666666666666667;1;0,166666666666667;0;0,333333333333333;0;126;60;76;126;88;0,152591210613599;0,199166881111683;0,10462962962963;0,109259259259259;0,690040121052665;0,592661573674118;1;1;1;1;1;1;1;1;1;1;0;119;60;61;119;86;0,169711090400746;0,144600511841891;0,123411978221416;0,104118053755077;0;0,0649917715135106;1;1;1;1;1;0;1;1;1;1;1;"2021/2022"
"428";80;18;11;"2";2021-10-16;0;1;0;0;1;0,285714285714286;0,2;0,333333333333333;0;0,142857142857143;0,2;0,333333333333333;0,5;0,571428571428571;0,6;0,333333333333333;0,5;1;0,8;1,33333333333333;0,5;1,42857142857143;1,2;1,66666666666667;1,5;2;2;0;1;0;0,571428571428571;0,4;0,666666666666667;0,5;0,428571428571429;0,6;0,333333333333333;0,5;0;0;0;0;2,42857142857143;2,4;3;3;0,857142857142857;1,2;1;1,5;63;40;45;63;55;0,0404761904761905;0,0451334379905809;0,0532019704433498;0,0578592179577401;0,733513624951295;0,7933542870241;1;0;1;1;1;1;1;1;1;0;1;126;60;70;126;88;0,125526215078454;0,163156209605;0,0914529914529915;0,090964590964591;1,29810670098233;0,87156809499167;1;1;1;1;1;1;1;1;0;1;0;"2021/2022"
"429";72;2;20;"2";2021-10-16;1;2;0;0;1;0,428571428571429;0,4;0,666666666666667;0,5;0,142857142857143;0,2;0,333333333333333;0,5;0,428571428571429;0,4;0;0;1,42857142857143;1,2;2;2;1,28571428571429;1,2;0,333333333333333;0,5;2;1;1;0;0;0,428571428571429;0,6;0,666666666666667;1;0;0;0;0;0,571428571428571;0,4;0,333333333333333;0;0,714285714285714;1;1;1,5;0,857142857142857;0,8;0,333333333333333;0;79;55;50;64;79;0,0513538748832867;0,0636654661864746;0,0476190476190476;0,11281179138322;0,720870699641575;0,750859716215589;1;1;1;1;1;1;1;1;1;1;1;75;50;50;60;75;0,0786324786324786;0,0757020757020757;0,0512820512820513;0,0366300366300366;0,481271652896477;0,514845181636771;1;1;1;0;1;0;1;1;1;0;1;"2021/2022"
"430";75;9;13;"1";2021-10-16;2;2;0;1;0;0,285714285714286;0,2;0,333333333333333;0;0,285714285714286;0,4;0,333333333333333;0,5;0,428571428571429;0,4;0,333333333333333;0,5;1,28571428571429;1,4;1;1;1,71428571428571;1,6;1;1,5;1;1;0;1;0;0,571428571428571;0,6;0,666666666666667;1;0,285714285714286;0,2;0,333333333333333;0;0,142857142857143;0,2;0;0;2;1,6;1,33333333333333;1,5;0,857142857142857;0,8;0,666666666666667;0,5;104;51;53;67;104;0,0757369614512472;0,0722384191771947;0,0687074829931973;0,0490767735665695;0,978580398286483;1,06369343929108;1;1;1;1;1;1;1;1;0;1;1;127;51;55;119;127;0,0810593900481541;0,107138307436404;0,0578231292517007;0,0958251254169622;0,737917032873126;0,727307166673648;1;1;1;1;1;1;1;1;1;1;0;"2021/2022"
"431";76;12;5;"1";2021-10-16;2;2;0;1;0;0,571428571428571;0,6;0,666666666666667;0,5;0,285714285714286;0,4;0,333333333333333;0,5;0,142857142857143;0;0;0;2;1,8;3,33333333333333;2,5;0,428571428571429;0,4;0;0;0;0;0;1;0;0;0;0;0;0,428571428571429;0,6;0,333333333333333;0,5;0,571428571428571;0,4;0,666666666666667;0,5;0,714285714285714;0,8;1;1,5;1,57142857142857;1,4;2,33333333333333;2,5;119;60;61;119;86;0,0898148148148148;0,11801321025459;0,0786549707602339;0,0820802005012531;0,320014245014245;0,292637274159013;1;1;1;1;1;0;1;1;1;1;1;68;54;50;59;68;0,00952380952380953;0,0136054421768707;0,0420592020592021;0,0404915119200834;0,841519921277592;0,932927989897755;1;1;1;0;1;0;1;1;1;1;1;"2021/2022"
"432";78;15;4;"X";2021-10-16;0;0;0;1;0;0;0;0;0;0,142857142857143;0,2;0;0;0,857142857142857;0,8;1;1;0,285714285714286;0,4;0,666666666666667;1;2,28571428571429;1,6;2,66666666666667;2,5;0;0;0;1;0;0,571428571428571;0,4;0,666666666666667;0,5;0,285714285714286;0,4;0,333333333333333;0,5;0,142857142857143;0,2;0;0;1,14285714285714;0,8;1,33333333333333;1;0,714285714285714;0,8;0,666666666666667;0,5;59;45;45;53;59;0,0214285714285714;0,0153061224489796;0,0355848861283644;0,0306245686680469;0,928368573658121;1,35276599733886;1;1;1;1;1;0;1;1;0;1;0;65;46;50;64;65;0,0307692307692308;0,117216117216117;0,0899408284023669;0,117554240631164;0,494657757292014;0,428100283611872;1;1;1;1;1;1;1;1;1;1;0;"2021/2022"
"433";79;16;10;"1";2021-10-16;1;3;0;0;1;0;0;0;0;0,571428571428571;0,6;0,666666666666667;0,5;0,428571428571429;0,4;0,333333333333333;0,5;0,714285714285714;0,6;0,333333333333333;0;1,42857142857143;1,2;0,666666666666667;0,5;1;0;1;0;0;0,142857142857143;0,2;0;0;0,428571428571429;0,4;0,666666666666667;1;0,428571428571429;0,4;0,333333333333333;0;1;0,8;1;1;2;1,4;2,33333333333333;1;64;45;48;64;60;0,0303258145363409;0,0311851056211958;0,0190476190476191;0,0136054421768707;1,92861539594163;1,8908592368177;0;1;0;1;1;1;1;1;1;0;0;66;50;48;66;63;0,0446546917135152;0,0597515921543838;0,0632478632478632;0,0618315018315018;0,922134583616484;1,17758653565286;0;1;0;1;1;1;0;1;1;1;0;"2021/2022"
"434";73;3;6;"2";2021-10-16;2;1;1;0;0;0,428571428571429;0,4;0,333333333333333;0;0,428571428571429;0,4;0,333333333333333;0,5;0,142857142857143;0,2;0,333333333333333;0,5;1,42857142857143;1,6;1,66666666666667;1,5;0,857142857142857;1,2;1,33333333333333;2;3;1;1;0;0;0,714285714285714;0,6;0,666666666666667;0,5;0,142857142857143;0,2;0,333333333333333;0,5;0,142857142857143;0,2;0;0;2,14285714285714;2;2;2;0,428571428571429;0,6;0,333333333333333;0,5;63;46;46;59;63;0,357180650037793;0,279363729618832;0,0571428571428571;0,0476190476190476;0,744311887525819;0,57248348396445;1;1;1;1;1;1;1;1;1;1;1;117;60;60;74;117;0,123015873015873;0,126303854875283;0,150766103814884;0,139513996134205;0,350616973679336;0,287134402356233;1;1;1;0;1;1;1;1;1;1;1;"2021/2022"
"435";74;8;19;"2";2021-10-17;1;1;0;1;0;0,571428571428571;0,6;1;1;0,285714285714286;0,2;0;0;0,142857142857143;0,2;0;0;1,85714285714286;1,6;2,66666666666667;2,5;1,14285714285714;1;0,666666666666667;0,5;1;2;0;0;1;0,428571428571429;0,2;0,666666666666667;0,5;0,285714285714286;0,4;0,333333333333333;0,5;0,285714285714286;0,4;0;0;2;1,2;2;1;1,42857142857143;1,4;1;0,5;60;50;53;58;60;0,0754818744473917;0,0692823716793439;0,0727954971857411;0,0688784527596829;0,588488656892577;0,60956656431443;0;1;0;0;1;1;0;1;0;1;0;80;50;55;66;80;0,067648416806396;0,12152661073708;0,0757575757575758;0,127810799440893;0,9356043978702;0,958930431415132;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"436";77;14;17;"2";2021-10-17;1;2;0;0;1;0;0;0;0;0,428571428571429;0,6;0,666666666666667;1;0,571428571428571;0,4;0,333333333333333;0;1,14285714285714;1,2;1,66666666666667;1,5;2,28571428571429;2;2,33333333333333;1,5;2;1;1;0;0;0,571428571428571;0,4;0,333333333333333;0;0;0;0;0;0,428571428571429;0,6;0,666666666666667;1;0,857142857142857;0,8;0,666666666666667;0,5;1,42857142857143;2;2;3;68;45;50;59;68;0,0823517126148705;0,0809911683971834;0,0536231884057971;0,0563442768411713;1,66148223383535;1,70577248612912;0;1;0;1;1;1;1;1;1;1;1;121;56;51;100;121;0,0363395225464191;0,0332617573996884;0,0358974358974359;0,0244200244200244;1,16220695306409;0,890481322557685;1;1;1;1;1;1;0;1;1;1;0;"2021/2022"
"437";71;1;7;"X";2021-10-18;0;0;0;1;0;0,428571428571429;0,6;0,666666666666667;1;0,142857142857143;0,2;0;0;0,428571428571429;0,2;0,333333333333333;0;0,714285714285714;1;1,33333333333333;2;1,42857142857143;1,2;1;0,5;2;2;0;1;0;0,142857142857143;0,2;0;0;0,571428571428571;0,6;0,333333333333333;0,5;0,285714285714286;0,2;0,666666666666667;0,5;1,14285714285714;1,6;0,666666666666667;1;1,57142857142857;1,6;2,66666666666667;2,5;99;45;50;71;99;0,0483904227288349;0,0395532497949728;0,0452158195542317;0,0304829550103923;0,482625282880963;0,605585257658757;1;0;1;1;1;1;1;1;0;1;0;69;45;45;69;65;0,509036103772946;0,47034413575767;0,0574712643678161;0,0444522636640863;1,43977464106774;1,29975657210879;1;1;1;1;1;1;1;1;0;1;1;"2021/2022"
"438";81;1;2;"1";2021-10-22;2;2;0;1;0;0,375;0,6;0,5;0,666666666666667;0,25;0,4;0,25;0,333333333333333;0,375;0;0,25;0;0,875;1,4;1,5;2;1,5;0,6;1,25;1;2;3;0;0;1;0,375;0,4;0,25;0,333333333333333;0,125;0;0;0;0,5;0,6;0,75;0,666666666666667;1,5;1,4;1;0,666666666666667;1,5;1,6;2;1,66666666666667;99;46;50;71;99;0,151081934115998;0,102843343792429;0,529342803681216;0,192942426903935;0,418830851864916;0,770553190137267;1;0;1;1;1;1;1;1;0;1;0;78;55;51;63;78;0,038655462184874;0,0536381219154328;0,0571428571428572;0,0606575963718821;1,8834663044184;1,39133330996377;1;1;1;0;1;1;1;1;1;1;1;"2021/2022"
"439";84;6;15;"1";2021-10-23;1;0;1;0;0;0,75;0,8;0,75;0,666666666666667;0,125;0;0;0;0,125;0,2;0,25;0,333333333333333;2;2;2,25;2;0,375;0,4;0,5;0,666666666666667;0;0;0;1;0;0;0;0;0;0,25;0,4;0,25;0,333333333333333;0,75;0,6;0,75;0,666666666666667;0,25;0,2;0;0;2;1,2;2;1;117;60;61;82;117;0,133333333333333;0,142006802721088;0,13134101670687;0,142915889730578;0,199571185784497;0,225654216965475;1;1;1;1;1;1;1;1;1;1;1;59;45;45;53;59;0,00952380952380953;0,0133928571428571;0,015527950310559;0,0240313516711032;0,594778978399728;1,14484232027473;1;1;1;1;1;0;1;1;0;1;0;"2021/2022"
"440";85;7;14;"X";2021-10-23;2;2;0;1;0;0,125;0,2;0,25;0,333333333333333;0,625;0,6;0,75;0,666666666666667;0,25;0,2;0;0;1,25;1,6;1,5;2;1,625;1,6;0,75;1;2;3;0;0;1;0;0;0;0;0,375;0,4;0,25;0,333333333333333;0,625;0,6;0,75;0,666666666666667;1,25;1,2;0,75;1;2,375;2,2;2,25;2,33333333333333;65;45;45;57;65;0,334777634777635;0,344811648383077;0,0972073039742213;0,0965622183537662;1,67564123604169;1,65495539389252;0;1;1;0;1;1;1;1;0;1;1;73;45;49;59;73;0,0867167919799499;0,0776968682209726;0,116451664277751;0,241726389552477;1,3525917783608;1,57686377652095;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"441";86;8;18;"2";2021-10-23;0;1;0;0;1;0,5;0,4;0,75;0,666666666666667;0,25;0,2;0;0;0,25;0,4;0,25;0,333333333333333;1,625;1,2;2;1,66666666666667;1,125;1,2;0,75;0,666666666666667;0;5;0;0;1;0,25;0,2;0,25;0,5;0,125;0,2;0;0;0,625;0,6;0,75;0,5;0,875;0,8;0,75;1,5;1,875;2;1,25;1;60;50;53;59;60;0,069272030651341;0,0656739148210448;0,0677506775067751;0,112116430170513;0,741086322357436;0,689173102561743;0;1;0;0;1;1;0;1;1;1;0;63;40;45;63;54;0,0404761904761905;0,075206043956044;0,0184729064039409;0,0358721738032083;1,60695827416102;1,33298650701198;1;0;0;1;1;1;1;1;1;1;0;"2021/2022"
"442";87;10;20;"X";2021-10-23;0;1;0;0;1;0,125;0,2;0,25;0,333333333333333;0,375;0,2;0,25;0;0,5;0,6;0,5;0,666666666666667;0,875;0,6;1;0,666666666666667;1,875;1,4;1,75;1,66666666666667;3;2;1;0;0;0,5;0,8;0,75;1;0;0;0;0;0,5;0,2;0,25;0;1;1,6;1,5;2;1;1;0,75;0,666666666666667;63;50;45;60;63;0,0158730158730159;0,0240112994350282;0,0119047619047619;0,0484126984126984;0,806082406228293;0,888558801542745;0;1;0;0;0;0;0;0;1;1;0;76;50;50;60;76;0,0888888888888889;0,0746031746031746;0,139980158730159;0,0988095238095238;0,54372608752112;0,576551266798244;1;1;1;0;1;1;1;1;1;1;1;"2021/2022"
"443";89;16;5;"X";2021-10-23;1;0;1;0;0;0,125;0,2;0,25;0,333333333333333;0,5;0,4;0,5;0,333333333333333;0,375;0,4;0,25;0,333333333333333;0,75;0,4;0,5;0,333333333333333;1,25;0,8;0,5;0,333333333333333;0;2;0;0;1;0;0;0;0;0,375;0,4;0,25;0,333333333333333;0,625;0,6;0,75;0,666666666666667;0,625;0,6;0,75;1;1,625;1,6;2,25;2,33333333333333;59;45;49;59;50;0,0133928571428571;0,0186507936507937;0,0190476190476191;0,0127551020408163;0,795700528273325;1,46365213087537;0;1;0;0;0;0;1;0;1;1;0;68;54;50;60;68;0,0317460317460318;0,0436507936507937;0,020952380952381;0,0267006802721088;1,06096032489364;1,01064624678163;1;1;1;1;1;1;1;1;1;1;0;"2021/2022"
"444";83;4;12;"2";2021-10-23;0;0;0;1;0;0,5;0,4;0,5;0,5;0,375;0,6;0,25;0,5;0,125;0;0,25;0;1;0,8;1;1;0,625;0,4;0,75;0,5;2;0;1;0;0;0,625;0,6;0,5;0,666666666666667;0,25;0,4;0,25;0,333333333333333;0,125;0;0,25;0;2;1,2;1;1,33333333333333;0,375;0,4;0,75;0,666666666666667;66;46;50;64;66;0,0285714285714286;0,092687074829932;0,0835164835164835;0,092948717948718;0,209627894873797;0,337126952721922;1;1;1;1;1;1;1;1;1;1;0;119;45;62;119;0;0,0557659208261618;0,127326005876662;0,030952380952381;0,0651335851945134;0,188095238095238;0,188562640775374;1;0;0;1;1;1;0;1;1;1;0;"2021/2022"
"445";82;3;9;"2";2021-10-24;0;1;0;0;1;0,375;0,4;0,25;0;0,375;0,2;0,25;0,333333333333333;0,25;0,4;0,5;0,666666666666667;1,25;1,4;1,25;1;0,875;1,2;1,25;1,66666666666667;4;2;1;0;0;0,375;0,2;0,25;0;0,25;0,4;0,25;0,5;0,375;0,4;0,5;0,5;1,625;1,8;1,5;1,5;1,75;1,8;2,25;2;64;46;46;55;64;0,0538868538868539;0,0529100529100529;0,0512820512820513;0,0448717948717949;0,797577072165385;0,627838444297326;1;1;1;0;1;1;1;1;1;1;1;105;51;54;67;105;0,40858189429618;0,232012035583464;0,565139740106569;0,291470974354654;1,64541951835331;1,62898269566346;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"446";90;19;17;"1";2021-10-24;1;0;1;0;0;0,5;0,4;0,25;0;0,25;0,2;0,25;0;0,25;0,4;0,5;1;1,875;1;2;1;1,25;1;1,75;2;3;2;1;0;0;0,625;0,4;0,5;0,333333333333333;0;0;0;0;0,375;0,6;0,5;0,666666666666667;1,125;1,2;1,25;1,33333333333333;1,5;2,4;2;2,66666666666667;81;50;55;66;81;0,0408045977011494;0,0887868670833501;0,0476190476190476;0,0872998102062141;1,58873285991513;1,37048078683188;1;1;1;1;1;1;1;1;1;1;1;121;55;51;101;121;0,0696969696969697;0,066315868040006;0,0787878787878788;0,0487012987012987;1,4421946706491;1,01093897143331;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"447";88;13;11;"2";2021-10-24;2;4;0;0;1;0,5;0,4;0,5;0,333333333333333;0,25;0,2;0,25;0,333333333333333;0,25;0,4;0,25;0,333333333333333;2;1,8;2,5;1,66666666666667;1,25;1,6;1;1;5;0;1;0;0;0,625;0,6;0,75;0,666666666666667;0,375;0,4;0,25;0,333333333333333;0;0;0;0;2,75;3,2;3,5;3,66666666666667;0,75;1;0,75;1;126;51;54;118;126;0,364611414185928;0,356607978136497;0,787981859410431;0,51866841331127;1,88919515245251;1,56775250485844;1;1;1;1;1;1;1;1;1;1;0;127;44;75;127;88;0,184353741496599;0,150480882007976;0,720936342016481;0,716637630662021;0,570500927643785;0,408132875400056;1;0;1;1;1;1;1;1;1;1;1;"2021/2022"
"448";93;9;1;"2";2021-10-30;2;1;1;0;0;0,444444444444444;0,4;0,5;0,5;0,222222222222222;0,4;0,25;0,5;0,333333333333333;0,2;0,25;0;1,66666666666667;2,2;1,75;3;1,66666666666667;1,8;1,25;2;3;1;1;0;0;0,444444444444444;0,6;0,25;0,5;0,222222222222222;0,4;0,25;0,5;0,333333333333333;0;0,5;0;1,11111111111111;1,8;0,25;0,5;1,44444444444444;0,8;1,75;0;107;50;54;67;107;0,264402264402264;0,181078181078181;0,360657947389482;0,264969145552958;1,288738418964;1,40267074498708;1;1;1;1;1;1;1;1;1;1;1;99;46;50;64;99;0,1390736525425;0,10143416136682;0,286485660824073;0,146592562891681;0,52944373997141;0,712885825814106;1;0;1;0;1;1;1;1;0;1;1;"2021/2022"
"449";92;5;3;"1";2021-10-30;2;2;0;1;0;0;0;0;0;0,444444444444444;0,6;0,5;0,5;0,555555555555556;0,4;0,5;0,5;0,777777777777778;0,8;0,5;0;1,66666666666667;1,4;1;0,5;1;2;0;0;1;0,333333333333333;0,4;0,5;1;0,333333333333333;0,2;0,5;0;0,333333333333333;0,4;0;0;1,22222222222222;1,6;1,25;2;1;1,4;0,5;0,5;68;54;50;60;68;0,0516388373531231;0,0622208479351337;0,0430501930501931;0,0430619394905109;0,836168915716271;0,997501332000109;1;1;1;1;1;1;1;1;1;1;1;65;46;47;56;65;0,0595616024187453;0,0531955992273453;0,0634920634920635;0,0465608465608466;0,904572640489751;0,72673183938314;1;1;1;0;1;1;1;1;1;1;1;"2021/2022"
"450";94;11;4;"X";2021-10-30;5;0;1;0;0;0,666666666666667;0,6;0,5;0,5;0,333333333333333;0,4;0,5;0,5;0;0;0;0;3;3,6;2;2,5;0,666666666666667;1;0,75;1;1;4;0;0;1;0,444444444444444;0,2;0,5;0;0,333333333333333;0,6;0,5;1;0,222222222222222;0,2;0;0;1;0,8;1;0,5;1;1,2;0,5;0,5;128;60;75;128;88;0,244449521101973;0,201254441345933;0,165900669210774;0,129028169533396;0,608668161973066;0,426196157575031;1;1;1;1;1;1;1;1;1;1;1;66;46;50;64;66;0,0984126984126984;0,109491415613865;0,0860119047619048;0,109184218559219;0,843703040476661;0,711974330471832;1;1;1;1;1;1;1;1;1;1;0;"2021/2022"
"451";95;12;7;"2";2021-10-30;4;1;1;0;0;0,666666666666667;0,6;0,75;0,5;0,222222222222222;0,4;0,25;0,5;0,111111111111111;0;0;0;2,22222222222222;1,8;3;1;0,444444444444444;0,6;0;0;1;1;0;1;0;0,111111111111111;0;0;0;0,666666666666667;0,8;0,5;0,5;0,222222222222222;0,2;0,5;0,5;1,22222222222222;1,2;1;1;1,55555555555556;1,8;2,5;2,5;120;60;63;120;86;0,455951217999411;0,355231303961941;0,0765562161216996;0,117399608445638;0,466304625606951;0,348278192215069;1;1;1;1;1;1;1;1;1;1;1;70;45;45;70;65;0,145679890416733;0,342065122766877;0,0754385964912281;0,0849777700957374;1,47954156090932;1,22511702619293;1;1;1;1;1;1;1;1;1;1;1;"2021/2022"
"452";96;14;6;"2";2021-10-30;1;1;0;1;0;0;0;0;0;0,444444444444444;0,6;0,5;0,5;0,555555555555556;0,4;0,5;0,5;1,22222222222222;1,2;1,75;1,5;2,22222222222222;1,6;2,5;2;7;0;1;0;0;0,777777777777778;0,8;0,75;1;0,111111111111111;0;0,25;0;0,111111111111111;0,2;0;0;2,55555555555556;2,8;1,75;2;0,333333333333333;0,4;0,25;0;73;45;49;59;73;0,0710526315789474;0,0688826407756085;0,0648033126293996;0,179664136185875;0,998199088007513;1,39394176957139;1;1;1;1;1;1;1;1;1;0;1;81;61;58;81;0;0,169944789510007;0,151561832462454;0,154718649022542;0,160187833304334;0,191096874742167;0,173739456306147;0;1;0;1;1;1;0;1;0;1;0;"2021/2022"
